user;dt;sale
44;23.07.2024;713
44;01.08.2024;5719
44;05.08.2024;3657
44;06.08.2024;1897
44;11.08.2024;4618
44;15.08.2024;3447
44;16.08.2024;4313
44;07.09.2024;945
44;14.09.2024;5642
44;15.09.2024;5991
44;21.09.2024;2883
44;30.09.2024;1563
44;05.10.2024;2262
44;07.10.2024;5552
44;24.10.2024;5478
44;22.11.2024;850
44;09.12.2024;3740
44;01.01.2025;1711
44;12.02.2025;5190
44;20.02.2025;5944
45;20.09.2023;3241
45;21.09.2023;636
45;22.09.2023;4551
45;24.09.2023;783
45;25.09.2023;4565
45;29.09.2023;3331
45;30.09.2023;4853
45;01.10.2023;883
45;02.10.2023;4027
45;05.10.2023;5428
45;06.10.2023;770
45;07.10.2023;3384
45;13.10.2023;778
45;14.10.2023;5692
45;18.10.2023;3719
45;21.10.2023;2402
45;30.10.2023;4917
45;07.11.2023;4802
45;16.11.2023;3405
45;17.11.2023;1551
45;19.11.2023;2087
45;23.11.2023;3064
45;24.11.2023;712
45;02.12.2023;1699
45;13.12.2023;1368
45;25.12.2023;5595
45;04.01.2024;4077
45;08.01.2024;1154
45;19.01.2024;4049
45;24.01.2024;1316
45;13.06.2024;1733
45;16.08.2024;4022
46;12.06.2023;1194
46;06.07.2023;2698
46;15.08.2023;5102
46;16.08.2023;4107
46;19.09.2023;845
46;11.11.2023;1743
46;01.12.2023;3189
46;15.02.2024;2775
47;20.03.2024;705
47;24.03.2024;3979
47;27.03.2024;2494
47;30.03.2024;2263
47;02.04.2024;1151
47;04.04.2024;5922
47;08.04.2024;1710
47;15.04.2024;2024
47;16.04.2024;4071
47;20.04.2024;1313
47;02.05.2024;880
47;12.05.2024;2700
47;16.05.2024;2860
47;19.05.2024;1004
47;22.05.2024;3107
47;08.06.2024;1101
47;09.06.2024;4224
47;17.06.2024;2121
47;18.06.2024;3484
47;21.06.2024;5829
47;29.06.2024;4341
47;09.08.2024;1985
47;24.08.2024;1664
47;23.09.2024;5517
47;14.11.2024;1139
47;10.03.2025;4748
48;23.05.2024;3642
48;05.07.2024;4567
49;21.05.2023;2128
49;22.05.2023;2227
49;25.05.2023;4906
49;27.05.2023;3974
49;31.05.2023;948
49;01.06.2023;901
49;02.06.2023;5230
49;08.06.2023;3716
49;09.06.2023;2902
49;14.06.2023;5164
49;15.06.2023;4830
49;17.06.2023;2132
49;18.06.2023;3508
49;20.06.2023;2160
49;23.06.2023;884
49;26.06.2023;1247
49;30.06.2023;4806
49;02.07.2023;4538
49;03.07.2023;877
49;07.07.2023;4789
49;11.07.2023;3095
49;29.07.2023;4042
49;03.08.2023;4170
49;06.08.2023;2601
49;08.08.2023;1671
49;16.09.2023;5714
49;05.11.2023;3970
50;31.03.2023;3585
50;02.04.2023;2330
50;03.04.2023;2741
50;04.04.2023;5766
50;06.04.2023;4311
50;08.04.2023;5277
50;09.04.2023;4512
50;11.04.2023;1631
50;12.04.2023;4505
50;13.04.2023;5503
50;15.04.2023;3123
50;16.04.2023;3187
50;17.04.2023;1162
50;23.04.2023;5503
50;03.05.2023;4704
50;05.05.2023;4643
50;06.05.2023;815
50;09.05.2023;5533
50;12.05.2023;5976
50;13.05.2023;5342
50;15.05.2023;3297
50;21.05.2023;2098
50;23.05.2023;2298
50;30.05.2023;5597
50;02.06.2023;1672
50;07.06.2023;3315
50;10.06.2023;3483
50;11.06.2023;1419
50;12.06.2023;5766
50;20.06.2023;748
50;24.06.2023;5886
50;03.07.2023;3279
50;04.07.2023;1188
50;08.07.2023;785
50;10.07.2023;2026
50;11.07.2023;3091
50;16.07.2023;1476
50;24.07.2023;525
50;30.07.2023;5037
50;07.08.2023;3363
50;10.08.2023;2397
50;09.09.2023;4101
50;12.09.2023;3403
50;13.09.2023;2573
50;24.09.2023;4925
50;30.09.2023;3687
50;01.11.2023;2841
50;18.11.2023;4382
50;22.11.2023;1770
50;04.12.2023;4410
51;23.07.2023;5302
51;26.07.2023;4958
51;13.08.2023;3373
51;14.08.2023;3216
51;17.08.2023;3278
51;23.09.2023;2627
51;26.10.2023;4654
51;09.11.2023;4664
51;17.11.2023;5923
51;20.01.2024;5219
52;20.04.2023;1239
52;21.04.2023;5846
52;22.04.2023;2200
52;23.04.2023;4088
52;24.04.2023;5149
52;25.04.2023;3332
52;26.04.2023;525
52;27.04.2023;620
52;28.04.2023;4452
52;29.04.2023;3721
52;03.05.2023;2300
52;06.05.2023;2455
52;07.05.2023;5247
52;10.05.2023;4089
52;11.05.2023;2487
52;12.05.2023;2340
52;15.05.2023;2633
52;21.05.2023;3585
52;22.05.2023;5337
52;23.05.2023;1482
52;24.05.2023;4715
52;27.05.2023;5226
52;05.06.2023;5902
52;07.06.2023;5114
52;22.06.2023;2152
52;26.06.2023;4586
52;01.07.2023;2194
52;06.07.2023;5871
52;27.07.2023;2416
52;16.08.2023;3507
52;01.09.2023;2056
52;07.09.2023;1068
52;14.09.2023;967
52;16.09.2023;5626
52;29.09.2023;3948
52;30.09.2023;4540
52;15.10.2023;1089
52;25.10.2023;4889
52;10.12.2023;1313
52;07.01.2024;5567
53;10.07.2023;2597
53;17.07.2023;4968
53;20.07.2023;4978
53;21.07.2023;2278
53;24.07.2023;5123
53;01.08.2023;761
53;10.08.2023;5132
53;04.09.2023;4135
53;07.09.2023;1272
54;24.02.2023;4269
54;25.02.2023;1294
54;26.02.2023;3736
54;27.02.2023;3447
54;28.02.2023;5455
54;01.03.2023;734
54;03.03.2023;2764
54;05.03.2023;3560
54;07.03.2023;5935
54;08.03.2023;5599
54;09.03.2023;5210
54;10.03.2023;1640
54;19.03.2023;1001
54;20.03.2023;2623
54;21.03.2023;1007
54;22.03.2023;5648
54;25.03.2023;4575
54;26.03.2023;2252
54;29.03.2023;954
54;01.04.2023;5003
54;06.04.2023;1785
54;09.04.2023;3884
54;11.04.2023;3161
54;14.04.2023;5615
54;15.04.2023;5365
54;16.04.2023;4832
54;21.04.2023;4119
54;24.04.2023;1960
54;08.05.2023;2715
54;01.06.2023;1226
54;02.06.2023;2875
54;03.06.2023;5885
54;11.06.2023;4466
54;17.06.2023;5386
54;18.06.2023;2139
54;27.06.2023;1014
54;30.06.2023;2101
54;06.07.2023;1212
54;08.07.2023;764
54;15.07.2023;3660
54;01.08.2023;1545
54;14.08.2023;817
54;18.08.2023;3459
54;05.09.2023;5525
54;11.10.2023;4957
55;11.06.2024;2636
55;12.06.2024;3014
55;13.06.2024;1964
55;15.06.2024;5782
55;16.06.2024;2922
55;17.06.2024;976
55;18.06.2024;2841
55;19.06.2024;1217
55;20.06.2024;968
55;21.06.2024;2228
55;22.06.2024;2450
55;23.06.2024;4209
55;24.06.2024;666
55;25.06.2024;3445
55;27.06.2024;2765
55;28.06.2024;4972
55;02.07.2024;2718
55;05.07.2024;3073
55;06.07.2024;4064
55;09.07.2024;2976
55;16.07.2024;1842
55;21.07.2024;4345
55;23.07.2024;3131
55;24.07.2024;1798
55;12.08.2024;1760
55;14.08.2024;5869
55;30.08.2024;653
55;02.09.2024;1159
55;06.09.2024;3695
55;07.01.2025;2940
55;17.03.2025;2212
56;08.03.2024;5731
56;09.03.2024;5653
56;10.03.2024;5774
56;11.03.2024;2422
56;12.03.2024;3502
56;13.03.2024;4393
56;14.03.2024;3002
56;15.03.2024;4358
56;17.03.2024;5288
56;18.03.2024;3066
56;19.03.2024;4435
56;20.03.2024;5840
56;21.03.2024;597
56;22.03.2024;2521
56;23.03.2024;3407
56;29.03.2024;573
56;30.03.2024;2581
56;02.04.2024;1008
56;04.04.2024;3583
56;05.04.2024;4938
56;06.04.2024;514
56;07.04.2024;3999
56;08.04.2024;1278
56;10.04.2024;3526
56;11.04.2024;1374
56;16.04.2024;2245
56;17.04.2024;2137
56;19.04.2024;523
56;21.04.2024;3816
56;22.04.2024;5943
56;25.04.2024;4319
56;10.06.2024;5754
56;19.06.2024;5807
56;06.07.2024;5656
56;16.07.2024;1473
56;21.07.2024;5037
56;22.07.2024;1553
56;26.07.2024;3108
56;04.08.2024;1842
56;07.08.2024;5725
56;17.08.2024;3369
56;31.08.2024;3220
56;02.09.2024;2169
56;13.10.2024;1001
56;19.10.2024;1077
56;04.01.2025;3908
57;08.06.2023;4490
57;09.06.2023;2422
57;10.06.2023;1672
57;11.06.2023;3878
57;12.06.2023;4818
57;13.06.2023;3478
57;14.06.2023;3418
57;15.06.2023;3201
57;16.06.2023;3329
57;17.06.2023;5099
57;18.06.2023;2811
57;19.06.2023;2366
57;20.06.2023;2706
57;27.06.2023;3194
57;30.06.2023;2165
57;01.07.2023;1502
57;02.07.2023;4141
57;03.07.2023;5787
57;05.07.2023;4913
57;07.07.2023;991
57;08.07.2023;3562
57;12.07.2023;5716
57;13.07.2023;2533
57;19.07.2023;5712
57;25.07.2023;4604
57;27.07.2023;771
57;28.07.2023;1197
57;31.07.2023;3163
57;10.08.2023;2249
57;12.08.2023;2816
57;20.08.2023;947
57;26.08.2023;5469
57;06.09.2023;3804
57;08.09.2023;550
57;09.09.2023;2771
57;25.09.2023;4940
57;27.09.2023;5879
57;29.09.2023;524
57;21.10.2023;1349
57;24.10.2023;1317
57;30.10.2023;912
57;31.10.2023;5970
57;06.11.2023;804
57;08.11.2023;5654
58;24.09.2023;1461
58;02.10.2023;4757
58;06.10.2023;4378
58;07.10.2023;5226
58;08.10.2023;1666
58;19.10.2023;4874
58;20.10.2023;1321
58;27.10.2023;3482
58;31.10.2023;3891
58;09.11.2023;5998
58;10.11.2023;1886
58;15.11.2023;5848
58;18.12.2023;2595
58;21.12.2023;4148
58;25.12.2023;5053
58;28.12.2023;2652
58;30.12.2023;1025
58;06.01.2024;5159
58;10.01.2024;3815
58;12.01.2024;3469
58;17.01.2024;5730
58;05.02.2024;4026
58;25.02.2024;5563
58;27.02.2024;4523
58;09.03.2024;5416
58;10.03.2024;3399
58;26.04.2024;5764
58;10.05.2024;4934
59;18.05.2023;4126
59;27.05.2023;5958
59;08.06.2023;3663
59;09.06.2023;1904
59;17.06.2023;4954
59;20.06.2023;3858
59;25.06.2023;3700
59;27.06.2023;3217
59;01.07.2023;3057
59;03.07.2023;651
59;05.07.2023;754
59;10.07.2023;2663
59;23.07.2023;1439
59;30.07.2023;5635
59;22.08.2023;4992
59;12.09.2023;2980
59;07.10.2023;3721
59;05.11.2023;5479
60;30.05.2023;1161
60;31.05.2023;4410
60;01.06.2023;4398
60;03.06.2023;3131
60;11.06.2023;2092
60;20.06.2023;671
60;21.06.2023;2815
60;22.06.2023;1170
60;24.06.2023;5930
60;28.06.2023;3275
60;29.06.2023;2216
60;07.07.2023;4263
60;11.07.2023;2855
60;22.07.2023;586
60;29.07.2023;941
60;31.07.2023;5906
60;04.08.2023;1636
60;11.08.2023;617
60;15.08.2023;2898
60;31.08.2023;2340
60;07.09.2023;3588
60;25.09.2023;1602
60;29.09.2023;5098
60;11.01.2024;1378
60;08.03.2024;522
61;26.04.2023;4946
61;29.04.2023;798
61;30.04.2023;2107
61;11.05.2023;1068
61;17.05.2023;5029
61;23.05.2023;931
61;10.06.2023;3774
61;19.08.2023;1206
62;03.05.2023;1588
62;05.05.2023;5152
62;07.05.2023;2611
62;13.05.2023;795
62;14.05.2023;3655
62;16.05.2023;5973
62;24.05.2023;830
62;28.05.2023;2865
62;30.05.2023;3098
62;19.06.2023;2613
62;22.06.2023;4560
62;27.06.2023;1394
62;10.07.2023;4897
62;22.07.2023;5021
62;10.08.2023;4652
62;12.08.2023;5155
62;13.08.2023;2309
62;15.08.2023;2087
62;23.09.2023;3962
62;08.10.2023;5550
62;21.02.2024;4261
63;13.03.2023;1428
63;19.03.2023;3014
63;22.03.2023;1331
63;23.03.2023;3935
63;24.03.2023;2477
63;26.03.2023;2597
63;30.03.2023;5039
63;03.04.2023;4680
63;06.04.2023;5668
63;17.04.2023;873
63;22.04.2023;3739
63;25.04.2023;3741
63;28.04.2023;1587
63;02.05.2023;3702
63;06.05.2023;1821
63;08.05.2023;3281
63;17.05.2023;5833
63;22.05.2023;2582
63;29.05.2023;2733
63;03.06.2023;4190
63;11.06.2023;4230
63;18.06.2023;4065
63;27.06.2023;4751
63;03.07.2023;5925
63;15.07.2023;2039
63;27.07.2023;2414
63;03.08.2023;3284
63;06.10.2023;5803
63;16.10.2023;4314
63;30.10.2023;5638
64;25.04.2023;5666
64;08.05.2023;4033
65;25.03.2024;5993
65;29.03.2024;4558
65;30.03.2024;1129
65;31.03.2024;4718
65;01.04.2024;2703
65;04.04.2024;5245
65;07.04.2024;3812
65;13.04.2024;5565
65;17.04.2024;552
65;23.04.2024;1327
65;25.04.2024;1409
65;28.04.2024;2796
65;06.05.2024;629
65;07.05.2024;3790
65;08.05.2024;3296
65;22.05.2024;1963
65;01.06.2024;5662
65;11.06.2024;1813
65;07.07.2024;2846
65;16.07.2024;683
65;23.07.2024;2520
65;25.07.2024;3116
65;29.07.2024;4321
65;06.10.2024;4605
65;22.11.2024;2428
65;16.01.2025;5091
66;01.10.2023;5044
66;07.10.2023;3490
66;13.10.2023;2918
66;12.12.2023;4959
66;16.12.2023;3869
66;23.01.2024;2420
66;28.01.2024;1535
67;14.11.2023;1457
67;15.11.2023;5743
67;17.11.2023;997
67;21.11.2023;5291
67;22.11.2023;2237
67;24.11.2023;1724
67;25.11.2023;2081
67;27.11.2023;1730
67;28.11.2023;4511
67;29.11.2023;5497
67;30.11.2023;2558
67;02.12.2023;4591
67;05.12.2023;1948
67;07.12.2023;1097
67;09.12.2023;5584
67;16.12.2023;4441
67;23.12.2023;2446
67;24.12.2023;5656
67;25.12.2023;3674
67;28.12.2023;2179
67;11.01.2024;827
67;19.01.2024;4765
67;27.01.2024;1558
67;28.01.2024;4378
67;31.01.2024;2803
67;04.02.2024;1181
67;15.02.2024;3285
67;10.03.2024;5548
67;20.03.2024;4284
67;11.04.2024;1551
67;19.04.2024;4521
67;28.06.2024;1782
67;05.07.2024;3122
67;01.09.2024;2405
68;16.02.2024;5937
68;23.02.2024;1536
68;25.02.2024;5639
68;27.02.2024;3114
68;14.03.2024;3526
68;24.03.2024;3099
68;01.04.2024;4147
68;06.04.2024;5644
68;30.04.2024;1633
68;11.05.2024;989
68;21.05.2024;5398
68;06.08.2024;2143
68;22.08.2024;615
69;07.04.2024;4170
69;08.04.2024;2726
69;09.04.2024;1228
69;10.04.2024;997
69;16.04.2024;2887
69;21.04.2024;3764
69;26.04.2024;4149
69;29.04.2024;3974
69;01.05.2024;4283
69;07.05.2024;2597
69;13.05.2024;4987
69;15.05.2024;5458
69;18.05.2024;3779
69;26.05.2024;3630
69;03.06.2024;1987
69;05.06.2024;3499
69;17.06.2024;2308
69;23.06.2024;3700
69;13.07.2024;4544
69;23.11.2024;5643
70;24.08.2023;3667
70;25.08.2023;4364
70;27.08.2023;2575
70;28.08.2023;5835
70;29.08.2023;4944
70;01.09.2023;4724
70;02.09.2023;1883
70;05.09.2023;4283
70;08.09.2023;5516
70;26.09.2023;3234
70;13.10.2023;1516
70;18.10.2023;5580
70;20.10.2023;1685
70;29.10.2023;1749
70;01.11.2023;2911
70;04.11.2023;4199
70;20.11.2023;5147
70;14.12.2023;5618
70;08.01.2024;4901
70;28.01.2024;1869
70;31.03.2024;3372
70;02.04.2024;5591
70;23.04.2024;2195
70;13.06.2024;5220
71;06.05.2023;1442
71;07.05.2023;4437
71;08.05.2023;5055
71;11.05.2023;4133
71;12.05.2023;3837
71;14.05.2023;4945
71;15.05.2023;3800
71;16.05.2023;644
71;17.05.2023;3233
71;18.05.2023;1683
71;21.05.2023;5690
71;24.05.2023;5661
71;27.05.2023;1885
71;31.05.2023;5815
71;01.06.2023;5744
71;03.06.2023;5441
71;15.06.2023;3415
71;28.06.2023;559
71;30.06.2023;807
71;04.07.2023;1712
71;06.07.2023;3117
71;12.07.2023;3798
71;15.07.2023;5565
71;30.07.2023;1016
71;31.07.2023;5018
71;11.08.2023;791
71;15.08.2023;5741
71;16.08.2023;2846
71;17.08.2023;3896
71;30.08.2023;5108
71;05.09.2023;4317
71;10.09.2023;4767
71;13.09.2023;3800
71;12.10.2023;5242
71;15.10.2023;1392
71;26.11.2023;1807
71;25.12.2023;3009
71;05.03.2024;3663
72;29.03.2023;4644
72;30.03.2023;2320
72;31.03.2023;3012
72;01.04.2023;2372
72;03.04.2023;5919
72;04.04.2023;2350
72;08.04.2023;4044
72;09.04.2023;3234
72;13.04.2023;1691
72;16.04.2023;2086
72;25.04.2023;1594
72;27.04.2023;3702
72;03.05.2023;3678
72;05.05.2023;5934
72;07.05.2023;4569
72;16.05.2023;2833
72;19.05.2023;1446
72;06.06.2023;2933
72;01.07.2023;3920
72;11.07.2023;1902
72;13.07.2023;2596
72;03.08.2023;3805
72;17.08.2023;2472
72;27.08.2023;4507
72;19.11.2023;5546
73;12.02.2024;1993
73;14.02.2024;3216
73;15.02.2024;3431
73;16.02.2024;1639
73;19.02.2024;5877
73;20.02.2024;516
73;21.02.2024;3784
73;22.02.2024;5690
73;23.02.2024;2634
73;24.02.2024;3856
73;25.02.2024;5706
73;27.02.2024;3502
73;29.02.2024;5824
73;01.03.2024;3555
73;02.03.2024;5908
73;03.03.2024;1246
73;04.03.2024;776
73;08.03.2024;1985
73;09.03.2024;2485
73;14.03.2024;5036
73;16.03.2024;3399
73;17.03.2024;4296
73;19.03.2024;4327
73;28.03.2024;3181
73;29.03.2024;5035
73;30.03.2024;4011
73;31.03.2024;729
73;01.04.2024;872
73;07.04.2024;5176
73;09.04.2024;4706
73;10.04.2024;1871
73;18.04.2024;3803
73;19.04.2024;3409
73;28.04.2024;3431
73;08.05.2024;4811
73;11.05.2024;4986
73;12.05.2024;3221
73;13.05.2024;4202
73;24.05.2024;5503
73;30.05.2024;4027
73;02.06.2024;5836
73;05.06.2024;3769
73;07.06.2024;3577
73;15.06.2024;4676
73;16.06.2024;5120
73;28.06.2024;4077
73;18.07.2024;3991
73;25.07.2024;2332
73;04.08.2024;1671
73;16.10.2024;774
74;19.08.2023;1394
74;20.08.2023;711
74;21.08.2023;1920
74;22.08.2023;3785
74;23.08.2023;2690
74;25.08.2023;1896
74;29.08.2023;1247
74;30.08.2023;4666
74;31.08.2023;814
74;10.09.2023;2140
74;15.09.2023;1419
74;26.09.2023;1840
74;09.10.2023;3287
74;13.10.2023;4000
74;18.10.2023;1979
74;27.10.2023;849
74;03.11.2023;4452
74;11.11.2023;5820
74;18.11.2023;2867
74;20.11.2023;3778
74;29.11.2023;3686
74;15.12.2023;3299
74;21.12.2023;2913
74;01.01.2024;3677
74;12.01.2024;3971
74;13.01.2024;4512
74;27.04.2024;2872
74;22.06.2024;907
75;14.04.2024;5650
75;25.05.2024;3823
75;04.06.2024;1944
75;26.06.2024;2238
75;09.07.2024;5918
75;13.08.2024;3790
76;24.11.2023;5118
76;26.11.2023;2582
76;27.11.2023;4143
76;28.11.2023;4780
76;29.11.2023;2336
76;02.12.2023;3609
76;03.12.2023;545
76;04.12.2023;5555
76;06.12.2023;5015
76;07.12.2023;2900
76;08.12.2023;4701
76;09.12.2023;1853
76;19.12.2023;676
76;20.12.2023;782
76;21.12.2023;1872
76;25.12.2023;521
76;28.12.2023;2545
76;04.01.2024;5201
76;06.01.2024;2132
76;07.01.2024;3701
76;12.01.2024;3949
76;16.01.2024;2077
76;21.01.2024;2651
76;26.01.2024;2718
76;27.01.2024;2176
76;30.01.2024;2284
76;01.02.2024;5298
76;19.02.2024;1541
76;23.02.2024;4906
76;25.02.2024;4840
76;27.02.2024;3931
76;03.03.2024;4996
76;06.03.2024;2255
76;17.03.2024;2405
76;21.03.2024;1728
76;04.04.2024;5452
76;22.04.2024;3503
76;24.04.2024;2873
76;28.04.2024;993
76;07.05.2024;2845
76;08.05.2024;2938
76;12.05.2024;3919
76;18.05.2024;2702
76;20.05.2024;5176
76;09.08.2024;1850
77;14.12.2023;4138
77;16.01.2024;2050
77;22.03.2024;4918
77;30.05.2024;3174
78;03.03.2023;1185
78;06.03.2023;4750
78;07.03.2023;4970
78;08.03.2023;5872
78;09.03.2023;609
78;11.03.2023;1743
78;12.03.2023;5822
78;13.03.2023;3874
78;15.03.2023;4139
78;16.03.2023;4488
78;18.03.2023;961
78;20.03.2023;1436
78;25.03.2023;3663
78;01.04.2023;3978
78;02.04.2023;2477
78;04.04.2023;2091
78;06.04.2023;5634
78;11.04.2023;3562
78;15.04.2023;2399
78;20.04.2023;4898
78;21.04.2023;3611
78;22.04.2023;4382
78;28.04.2023;3166
78;05.05.2023;4978
78;14.05.2023;3064
78;15.05.2023;1762
78;22.05.2023;5621
78;11.06.2023;1674
78;17.06.2023;668
78;03.07.2023;5294
78;04.07.2023;4631
78;21.07.2023;3641
78;11.08.2023;3852
79;14.03.2023;5708
79;19.03.2023;3936
79;28.04.2023;3619
80;28.02.2023;1256
80;04.03.2023;2988
80;05.03.2023;5509
80;07.03.2023;977
80;15.03.2023;3326
80;16.03.2023;5425
80;21.03.2023;1249
80;27.04.2023;694
80;17.05.2023;1830
80;28.05.2023;5484
80;15.07.2023;5345
80;08.09.2023;5336
80;08.12.2023;4797
81;27.02.2024;4675
81;28.02.2024;2220
81;29.02.2024;4014
81;01.03.2024;3689
81;02.03.2024;1690
81;03.03.2024;4790
81;04.03.2024;2950
81;07.03.2024;2556
81;13.03.2024;571
81;16.03.2024;800
81;20.03.2024;3090
81;23.03.2024;5904
81;25.03.2024;3106
81;26.03.2024;2576
81;27.03.2024;2037
81;29.03.2024;5086
81;31.03.2024;3033
81;02.04.2024;2683
81;04.04.2024;4065
81;05.04.2024;2112
81;06.04.2024;518
81;07.04.2024;5945
81;08.04.2024;2133
81;10.04.2024;2058
81;11.04.2024;1496
81;13.04.2024;805
81;18.04.2024;2846
81;21.04.2024;2236
81;03.05.2024;2230
81;04.05.2024;2222
81;09.05.2024;3368
81;14.05.2024;3870
81;15.05.2024;5740
81;20.05.2024;2806
81;22.05.2024;803
81;24.05.2024;3585
81;28.05.2024;3352
81;31.05.2024;5157
81;11.06.2024;1566
81;19.06.2024;1712
81;21.06.2024;2030
81;26.06.2024;2692
81;03.07.2024;2851
81;01.08.2024;3523
81;11.08.2024;5489
81;12.11.2024;5370
81;18.12.2024;4939
81;24.12.2024;3432
81;12.01.2025;3960
82;17.05.2024;1173
82;18.05.2024;4328
82;21.05.2024;4239
82;23.05.2024;595
82;26.05.2024;4944
82;29.05.2024;5825
82;31.05.2024;3540
82;05.06.2024;2546
82;11.06.2024;1407
82;12.06.2024;4129
82;23.06.2024;1168
82;26.06.2024;2617
82;03.07.2024;5753
82;20.07.2024;3423
82;08.08.2024;4284
82;17.08.2024;2842
82;30.08.2024;1073
82;08.09.2024;3968
82;22.10.2024;5698
83;26.01.2024;2372
83;27.01.2024;4625
83;28.01.2024;2835
83;30.01.2024;2652
83;02.02.2024;3157
83;03.02.2024;4427
83;04.02.2024;4897
83;06.02.2024;1924
83;08.02.2024;4923
83;09.02.2024;2314
83;10.02.2024;2372
83;16.02.2024;3461
83;20.02.2024;1025
83;22.02.2024;3791
83;24.02.2024;1359
83;27.02.2024;5341
83;28.02.2024;5895
83;01.03.2024;4436
83;03.03.2024;1728
83;06.03.2024;5087
83;10.03.2024;1538
83;12.03.2024;5383
83;14.03.2024;3443
83;21.03.2024;1982
83;08.04.2024;4653
83;06.05.2024;5026
83;10.05.2024;1058
83;07.06.2024;5266
83;15.06.2024;5436
83;19.06.2024;3952
83;24.06.2024;2415
83;27.06.2024;3712
83;05.07.2024;3447
83;07.08.2024;4156
83;28.09.2024;2148
83;24.10.2024;701
83;09.01.2025;4224
84;08.04.2023;3179
84;14.04.2023;4671
84;21.04.2023;4817
84;23.04.2023;2950
84;16.06.2023;4405
84;21.06.2023;5993
84;26.06.2023;3960
84;21.08.2023;2359
84;24.11.2023;4982
85;20.09.2023;3892
85;22.09.2023;1848
85;23.09.2023;4485
85;27.09.2023;950
85;06.10.2023;1656
85;15.10.2023;5191
85;16.10.2023;2895
85;24.10.2023;3647
85;25.10.2023;2650
85;27.11.2023;2569
85;30.11.2023;659
85;03.12.2023;3759
85;30.12.2023;2926
86;13.03.2024;3634
86;14.03.2024;2580
86;16.03.2024;1409
86;19.03.2024;1010
86;21.03.2024;3782
86;22.03.2024;1676
86;23.03.2024;1330
86;24.03.2024;5755
86;25.03.2024;2214
86;27.03.2024;2331
86;05.04.2024;4660
86;06.04.2024;2422
86;10.04.2024;789
86;11.04.2024;3974
86;16.04.2024;4036
86;20.04.2024;2646
86;22.04.2024;4806
86;07.05.2024;5150
86;11.05.2024;1538
86;27.05.2024;2128
86;30.05.2024;2150
86;07.06.2024;722
86;21.06.2024;812
86;01.07.2024;2273
86;02.07.2024;2802
86;24.07.2024;3522
86;01.08.2024;1925
86;07.08.2024;2720
86;25.08.2024;1374
86;24.09.2024;4071
87;17.12.2023;4517
87;18.12.2023;5477
87;19.12.2023;1144
87;20.12.2023;3806
87;21.12.2023;2972
87;22.12.2023;4442
87;23.12.2023;2441
87;24.12.2023;5438
87;26.12.2023;2440
87;27.12.2023;1266
87;28.12.2023;5384
87;01.01.2024;3433
87;02.01.2024;2870
87;15.01.2024;5270
87;19.01.2024;5587
87;20.01.2024;3438
87;21.01.2024;3117
87;24.01.2024;3244
87;25.01.2024;4170
87;04.02.2024;3481
87;06.02.2024;757
87;10.02.2024;1628
87;16.02.2024;5873
87;20.02.2024;1098
87;26.02.2024;2578
87;27.02.2024;1309
87;03.03.2024;2995
87;06.03.2024;542
87;10.03.2024;2271
87;01.04.2024;2345
87;10.04.2024;2021
87;22.04.2024;4526
87;02.05.2024;5307
87;13.05.2024;4838
87;03.06.2024;2822
87;19.06.2024;1995
87;22.06.2024;2095
87;04.07.2024;2870
87;17.07.2024;5895
87;02.09.2024;4789
87;27.10.2024;5838
88;05.03.2024;2743
88;06.03.2024;3981
88;07.03.2024;2611
88;09.03.2024;4410
88;10.03.2024;2805
88;11.03.2024;2065
88;12.03.2024;5601
88;13.03.2024;3136
88;14.03.2024;5649
88;15.03.2024;1161
